,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
292,2019-01-01 03:49:49,4452366298769043,fraud_Runolfsson and Sons,grocery_net,30.69,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.70100000000001,1563,Financial adviser,1978-03-04,45cc663914e2ec98c824e0ec325019a0,1325389789,31.7063,-97.507141,0
293,2019-01-01 03:49:56,4646845581490336108,fraud_Block Group,misc_pos,1.1,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,6b10287ffb26869d974ecf9db719f630,1325389796,40.47841,-72.974367,0
294,2019-01-01 03:50:05,4171397999167005,fraud_Bahringer-Larson,grocery_net,72.9,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,1934-10-06,43229fdcc2a6557f9c1ea524a23869a1,1325389805,35.276815,-82.047186,0
295,2019-01-01 03:50:59,3506042666828517,fraud_Ledner-Pfannerstill,gas_transport,54.04,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,728d94750933aa2f5bb7ce8e0ba774b2,1325389859,38.315208,-81.20918,0
296,2019-01-01 03:51:28,571844099986,fraud_Heathcote LLC,shopping_net,909.66,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,ecea96ae40920997dd56b4e0b408d623,1325389888,39.081317999999996,-86.30158,0
297,2019-01-01 03:52:20,4045036286570100739,"fraud_Rowe, Batz and Goodwin",grocery_pos,103.31,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,e97404319f3c7b9ee5f13f582f742ea0,1325389940,40.363656,-75.732708,0
298,2019-01-01 03:54:07,4400011257587661852,fraud_VonRueden Group,grocery_net,105.38,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,dc1c09ff158f17c023c59c9d9e0d196f,1325390047,41.271599,-99.630652,0
299,2019-01-01 03:54:59,4862293128558,fraud_Schmitt Inc,gas_transport,66.73,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956-09-15,43ca133ac76fc07798f065e9a36a1b16,1325390099,40.965574,-78.375316,0
300,2019-01-01 03:55:27,3529597810116815,fraud_Koepp-Witting,grocery_pos,92.62,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,1986-12-17,fb6aa71049ee72e7ca21bcd56ec9fa3d,1325390127,40.827223,-78.74356,0
301,2019-01-01 03:56:02,2284059275940012,fraud_Maggio-Fahey,misc_pos,75.6,Thomas,Mathis,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,1969-11-22,e0606d52a38100bfe910aa05f3a3105d,1325390162,39.886736,-84.086151,0
302,2019-01-01 03:56:13,30328384440870,"fraud_Haley, Jewess and Bechtelar",shopping_pos,2.49,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,d5b3a6e6afe4ff2c96b5fe0355ff8b55,1325390173,39.052625,-92.42868399999999,0
303,2019-01-01 03:56:52,4255397449664185994,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,2.87,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",1952-09-27,0af8c02fb7f89d6d44bc190ebe05af50,1325390212,33.653674,-96.689819,0
304,2019-01-01 03:57:43,213186880359195,"fraud_Ruecker, Beer and Collier",shopping_net,87.91,Craig,Franco,M,9242 Vanessa Ramp Apt. 525,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,3ff25009cf03ea68e805219047373cb2,1325390263,40.55495,-89.50587,0
305,2019-01-01 03:58:29,4119762878330989,"fraud_Robel, Cummerata and Prosacco",gas_transport,75.1,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,31b8e8957887df017abbae64ccf94498,1325390309,41.114699,-89.132387,0
306,2019-01-01 03:59:04,4319584480204988982,fraud_Jast-McDermott,shopping_pos,2.9,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,39b49f04afb6c251c42866a4c822838f,1325390344,37.289605,-83.179743,0
307,2019-01-01 03:59:35,4988304376504,fraud_Harber Inc,gas_transport,57.43,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,e6a9290e69ff21b66b36deb5d22ba863,1325390375,41.573231,-74.70091500000001,0
308,2019-01-01 04:00:47,374238209524200,fraud_Hudson-Ratke,grocery_pos,122.86,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,1942-04-03,b48cee6edd7f798cb5d4080b82e4a1fe,1325390447,44.189625,-121.65520900000001,0
309,2019-01-01 04:00:55,213126662687660,"fraud_Bernier, Volkman and Hoeger",misc_net,7.77,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,5f720b552b5503b02d9643883089e727,1325390455,26.763749,-99.838161,0
310,2019-01-01 04:02:21,4505383113689,fraud_Heaney-Marquardt,entertainment,23.89,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,58f441292530b7addc38b1dbd4fd54d7,1325390541,39.366147999999995,-76.29457,0
311,2019-01-01 04:02:55,2713913904780408,fraud_Kutch LLC,gas_transport,46.24,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,44921b2b2be9f1dc5ed376904581287c,1325390575,32.676083,-90.60461,0
312,2019-01-01 04:03:44,213161231269724,fraud_Bernhard Inc,gas_transport,68.34,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,1a7ecd096045247996facffe3fdf5ff2,1325390624,33.859978000000005,-86.433097,0
313,2019-01-01 04:03:53,348789608637806,fraud_Brekke and Sons,gas_transport,84.58,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,946ab3d0eaf1a37f11668ae3c1d55a2c,1325390633,40.310753000000005,-99.581023,0
314,2019-01-01 04:04:32,6011934240159560,fraud_Hudson-Grady,shopping_pos,123.51,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,0602199caa3d96cd1e2f0e077f4e9cc1,1325390672,44.192713,-69.367216,0
315,2019-01-01 04:06:45,3577578023716568,"fraud_Towne, Walker and Borer",grocery_net,68.07,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,392a731a988d53f172c88b6789cf5099,1325390805,41.364657,-81.988798,0
316,2019-01-01 04:07:22,4727244663135968,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,494.44,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,207e1d6963db9022fab23acb76c84735,1325390842,29.992701,-87.286355,0
317,2019-01-01 04:08:02,4319584480204988982,fraud_Price Inc,shopping_net,8.61,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,4d5df7401c2523d72925925fac2a3a7c,1325390882,37.813963,-83.641287,0
318,2019-01-01 04:08:38,4586260469584,fraud_Terry-Huel,shopping_net,9.52,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,771a63aaf5210acfbf5ac2403aad30af,1325390918,39.790646,-95.043146,0
319,2019-01-01 04:09:45,374125201044065,fraud_McGlynn-Jaskolski,misc_pos,208.08,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,30ee11877c7353991def701191112bbf,1325390985,39.480354,-77.557963,0
320,2019-01-01 04:12:45,377895991033232,fraud_Kihn-Fritsch,food_dining,30.12,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",1964-11-17,f9250f055d3956fb22dd6cd10e0e7db8,1325391165,41.101428000000006,-73.549658,0
321,2019-01-01 04:13:00,30082025922891,fraud_Mayert Group,shopping_pos,5.15,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,5476bb7bf264a5afc048818f3b346d81,1325391180,26.115288,-80.998008,0
322,2019-01-01 04:13:37,345060451158891,fraud_Bauch-Raynor,grocery_pos,132.23,Brian,Perez,M,78652 Scott Ports,Ashfield,MA,1330,42.5232,-72.811,1506,"Production assistant, radio",1960-04-03,77869eb42604e160c910f97bcdba2a5f,1325391217,42.079574,-73.094399,0
323,2019-01-01 04:14:13,4457732997086323466,fraud_Eichmann-Russel,misc_pos,35.0,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,6f2eff909c82577af2cdb75e5b9a6232,1325391253,38.370985,-121.358847,0
324,2019-01-01 04:14:32,4671727014157745,fraud_Miller-Harris,misc_net,5.88,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,da37459e36683aa187c24a91bdf319fc,1325391272,40.788738,-85.503422,0
325,2019-01-01 04:15:24,180068353086472,"fraud_Heller, Gutmann and Zieme",grocery_pos,203.26,Melissa,Flores,F,7529 Carter Well Suite 262,Huntington Beach,CA,92648,33.6773,-118.0051,190249,"Therapist, horticultural",1976-09-17,b34814818c2ecd0f86214bf1a6dc1a64,1325391324,33.010001,-117.70568899999999,0
326,2019-01-01 04:18:10,30074693890476,"fraud_Heller, Gutmann and Zieme",grocery_pos,208.58,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,c68010106c191974cdd2a4f699fec64a,1325391490,38.789411,-101.87309,0
327,2019-01-01 04:18:39,2242542703101233,fraud_Cummerata-Jones,gas_transport,57.69,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,795f6710878fe339ae252c5a43779fc9,1325391519,38.274726,-84.86197800000001,0
328,2019-01-01 04:19:01,3534093764340240,fraud_Schumm PLC,shopping_net,9.46,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,1967-01-12,52e907295c90096fa088fe273b3e7ee9,1325391541,45.827231,-112.895243,0
329,2019-01-01 04:19:04,4922710831011201,"fraud_Reichert, Huels and Hoppe",shopping_net,1.91,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,1941-03-07,e7d402d9d52f85d20212c51e5bac2622,1325391544,41.144024,-80.187862,0
330,2019-01-01 04:20:39,4147608975828480,"fraud_Greenfelder, Bartoletti and Davis",misc_net,4.86,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,28154ed4a3c81110d5a3a7dc4252d6d6,1325391639,45.004996999999996,-95.344122,0
331,2019-01-01 04:21:52,38947654498698,"fraud_Schultz, Simonis and Little",grocery_pos,74.47,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,b07c1e04b038eae3fe8a2b042d3b3997,1325391712,39.469328000000004,-82.447064,0
332,2019-01-01 04:21:55,2285066385084291,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,49.58,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.881999999999998,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,8e1a23589c8fce86d211d11d734983f4,1325391715,31.286058,-89.83630699999999,0
333,2019-01-01 04:22:26,3543299015720986,fraud_Hermann-Gaylord,misc_pos,56.98,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,5fc9b5a9a63a8fc85e6ddc311d7545e0,1325391746,37.867296,-81.335353,0
334,2019-01-01 04:22:51,377654590313960,fraud_Corwin-Gorczany,misc_net,8.34,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,7aa3362ba57c3675aaeb5f3a3f2da995,1325391771,37.022409,-84.583141,0
335,2019-01-01 04:23:03,2285066385084291,"fraud_Schaefer, Maggio and Daugherty",gas_transport,81.72,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.881999999999998,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,cae903dcfe6c794e9a96c38f37f68f87,1325391783,31.86215,-89.414288,0
336,2019-01-01 04:23:33,30344654314976,fraud_Bailey-Morar,grocery_pos,123.9,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,2a98efe0b90779ab29581f3553d87739,1325391813,39.229442,-120.493701,0
337,2019-01-01 04:24:41,6011438889172900,fraud_McDermott-Weimann,grocery_pos,185.98,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,e0b963ad8accab575a06d6e708fa54a6,1325391881,34.077371,-91.79756,0
338,2019-01-01 04:24:47,342360239917375,fraud_Bernhard Inc,gas_transport,56.61,Gabriella,Jordan,F,1299 Joshua Plains,Howes Cave,NY,12092,42.7045,-74.3648,1304,Jewellery designer,1970-06-09,fb3ef0fc589862a5d73677a36b9cb33c,1325391887,43.237146,-73.916515,0
339,2019-01-01 04:25:51,4797297220948468262,fraud_Sporer Inc,gas_transport,57.47,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,646ccf9ef44c4a6b190a54a24027f252,1325391951,39.005041999999996,-85.60916800000001,0
340,2019-01-01 04:26:21,3575789281659026,fraud_Corwin-Collins,gas_transport,50.16,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,e95e53d1c091289a54cde0414762751d,1325391981,38.964313,-93.497747,0
341,2019-01-01 04:28:00,4119762878330989,fraud_Welch Inc,misc_net,4.1,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,3fc1791ff1db94ce9540262d7eb973e4,1325392080,40.020043,-89.693412,0
342,2019-01-01 04:28:15,36078114201167,fraud_Auer-West,shopping_net,2.67,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,edbf65b8606b53fc48168c2daa5933e5,1325392095,37.622362,-82.676007,0
343,2019-01-01 04:29:14,4449530933957323,fraud_Balistreri-Nader,misc_pos,22.88,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,2fcbde131cff833751dde53da54da6da,1325392154,39.060101,-121.96941699999999,0
344,2019-01-01 04:29:18,4302475216404898,"fraud_Boehm, Predovic and Reinger",misc_pos,9.59,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421,42.8511,-93.62,3032,Community pharmacist,1964-08-08,bcae564f9a1a299dfbd1efd917499968,1325392158,43.280848,-94.340312,0
345,2019-01-01 04:32:09,377234009633447,fraud_Hudson-Ratke,grocery_pos,129.06,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,5e42e35c255edb55a192b3f1f0600936,1325392329,39.21163,-78.409044,0
346,2019-01-01 04:32:24,180072527505094,fraud_Dibbert and Sons,entertainment,16.71,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,bf949d87c3268797d399728fea7f1e6f,1325392344,35.262871000000004,-80.21576999999999,0
347,2019-01-01 04:32:59,2235613922823698,"fraud_Rippin, Kub and Mann",misc_net,6.0,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,28528ab2c10390c3b31e401c44365ab5,1325392379,42.770247,-103.945514,0
348,2019-01-01 04:33:40,3514897282719543,fraud_Mraz-Herzog,gas_transport,59.03,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,b7c3ad6eaf175bf86d36d9aeb3a51756,1325392420,43.039468,-76.67188399999999,0
349,2019-01-01 04:34:51,503874407318,"fraud_Lind, Huel and McClure",gas_transport,63.89,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,5ef7adf6786b41be780a08212b32495e,1325392491,28.740953,-99.391846,0
350,2019-01-01 04:36:19,3593118134380341,fraud_Kutch LLC,gas_transport,67.45,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,37b9b0f36bc38d0bab47a73a94dcf99a,1325392579,44.384263,-68.52300799999999,0
351,2019-01-01 04:37:10,374497717543058,"fraud_Zieme, Bode and Dooley",gas_transport,42.14,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,932de40acacefe54421005d967fbfc1e,1325392630,47.113865999999994,-101.78625,0
352,2019-01-01 04:37:13,630441765090,"fraud_Lind, Huel and McClure",gas_transport,55.81,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,2f60161b7592fd5dd241b79921a70af0,1325392633,31.623079999999998,-98.107596,0
353,2019-01-01 04:37:23,4727244663135968,fraud_Eichmann-Russel,misc_pos,8.61,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,3834e01c82dbadaf7132c6dd6b98841f,1325392643,31.702326,-87.567634,0
354,2019-01-01 04:37:51,30487648872433,"fraud_Rohan, White and Aufderhar",misc_net,2.73,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,9445dc9bc93c2020f5364655a9fcd5f5,1325392671,37.997357,-86.71446,0
355,2019-01-01 04:38:19,3543591270174051,fraud_Luettgen PLC,gas_transport,71.54,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,0853930afbfb1011c74abcbb9e863789,1325392699,40.921893,-79.189728,0
356,2019-01-01 04:39:20,30404291151692,fraud_Cummings LLC,gas_transport,51.75,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,1993-10-25,0a259b785cc6b35f935de1bb653019b9,1325392760,42.750384999999994,-78.143849,0
357,2019-01-01 04:39:58,4586810168620942,fraud_Conroy-Cruickshank,gas_transport,84.46,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,44eeeac6829282ccc5a1a2cbdad20b37,1325392798,32.193417,-79.590657,0
358,2019-01-01 04:40:53,3566094707272327,"fraud_Casper, Hand and Zulauf",grocery_pos,175.51,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,9f5a130b4ae9efb87867ce8dc878f412,1325392853,33.731713,-119.50782099999999,0
359,2019-01-01 04:42:09,4089096483689733451,fraud_McCullough Group,grocery_net,66.01,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,1983-10-14,438dea74dafb7447f28880e07341dd16,1325392929,32.701522,-95.152907,0
360,2019-01-01 04:42:23,38588538868506,"fraud_Schaefer, Maggio and Daugherty",gas_transport,60.2,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,9da7e99fc8147da68b5e322d7c63c096,1325392943,29.335557,-103.852785,0
361,2019-01-01 04:42:59,4169388510116,fraud_Emard Inc,gas_transport,52.81,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,593672bb9921c2da07b218396901ef38,1325392979,42.217587,-76.937595,0
362,2019-01-01 04:43:26,5559857416065248,fraud_Kutch LLC,gas_transport,69.64,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,1945-12-21,23cd7287ce2a70d9754cc0f1263ee99f,1325393006,41.673903,-123.51086000000001,0
363,2019-01-01 04:44:38,6011438889172900,fraud_Donnelly PLC,misc_net,195.41,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,480374f70ba60774a7cae6e6fbc4ba0c,1325393078,34.671217,-91.163322,0
364,2019-01-01 04:44:48,3531129874770000,fraud_Kunde-Sanford,misc_net,6.77,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,2d8d144abbdb1f252d34a29e56bc91c8,1325393088,42.903622,-72.668596,0
365,2019-01-01 04:45:43,4512828414983801773,fraud_Rau and Sons,grocery_pos,124.7,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,12edfc2306c9e242adccce59a838cbac,1325393143,39.088297999999995,-79.53827199999999,0
366,2019-01-01 04:48:46,4769426683924058915,fraud_Jast-McDermott,shopping_pos,1.75,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,8536c09b4efac35cc143ea8e9c4740eb,1325393326,41.166290000000004,-78.10994000000001,0
367,2019-01-01 04:50:40,4658490815480264,"fraud_Streich, Dietrich and Barton",shopping_net,9.34,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,012c301621c84a9ea488dcce8b338f47,1325393440,39.646451,-80.502965,0
368,2019-01-01 04:52:32,3576431665303017,fraud_O'Keefe-Hudson,grocery_pos,209.89,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,e6528b0d35f36cb29cdca6936aaf1107,1325393552,33.133990999999995,-111.46063899999999,0
369,2019-01-01 04:52:39,375248307838179,fraud_Lesch Ltd,shopping_pos,2.16,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,f9eff3ebabb4af551b8b98cf0635130a,1325393559,37.880328000000006,-79.17985999999999,0
370,2019-01-01 04:55:19,36913587729122,fraud_McDermott-Weimann,grocery_pos,236.18,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,f5afac4b2726300db61d131c65db187d,1325393719,44.404099,-115.887498,0
371,2019-01-01 04:55:50,3575789281659026,"fraud_Connelly, Reichert and Fritsch",gas_transport,57.36,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,bc763a7872b62564b0ebb0a94e2a4f26,1325393750,38.508607,-93.603368,0
